OBJECTID,INDEX_NO,REGION_NO,PORT_NAME,COUNTRY,LATITUDE,LONGITUDE,PUB,CHART,HARBORSIZE,HARBORTYPE,SHELTER,ENTRY_TIDE,ENTRYSWELL,ENTRY_ICE,ENTRYOTHER,OVERHD_LIM,CHAN_DEPTH,ANCH_DEPTH,CARGODEPTH,OIL_DEPTH,TIDE_RANGE,MAX_VESSEL,HOLDGROUND,TURN_BASIN,PORTOFENTR,US_REP,ETAMESSAGE,PILOT_REQD,PILOTAVAIL,LOC_ASSIST,PILOTADVSD,TUGSALVAGE,TUG_ASSIST,PRATIQUE,SSCC_CERT,QUAR_OTHER,COMM_PHONE,COMM_FAX,COMM_RADIO,COMM_VHF,COMM_AIR,COMM_RAIL,CARGOWHARF,CARGO_ANCH,CARGMDMOOR,CARBCHMOOR,CARICEMOOR,MED_FACIL,GARBAGE,DEGAUSS,DRTYBALLST,CRANEFIXED,CRANEMOBIL,CRANEFLOAT,LIFT_100_,LIFT50_100,LIFT_25_49,LIFT_0_24,LONGSHORE,ELECTRICAL,SERV_STEAM,NAV_EQUIP,ELECREPAIR,PROVISIONS,WATER,FUEL_OIL,DIESEL,DECKSUPPLY,ENG_SUPPLY,REPAIRCODE,DRYDOCK,RAILWAY,GlobalID,LAT,LON
3231,18890,18080,BELLA COOLA,CA,52.366667,-126.8,154,17003,V,CN,F,N,N,N,Y,N, ,A,M, ,10,L, , ,Y,N,Y,Y, , , , , ,Y,Y, ,Y,Y,Y, ,Y, ,Y,Y, , , , , , ,N, , , , , , , , , , , , , , , ,Y, , , , , ,dc682646-00b3-41b1-a3a3-345749c87fb7,52.3666666667333,-126.8000000001
3232,18915,18080,BELLA BELLA,CA,52.166667,-128.15,154,17485,V,CN,F,Y,N,N,Y,N,A,A,M,M,3, , , ,N,N,N, , , , , , , , , , , , , , , ,Y,Y, , , ,Y, , ,N,Y, , , , , ,Y, , , , , ,Y,Y, ,Y, , , , , ,b05325fa-46ca-4745-83f0-88c13865cd1e,52.1666666662337,-128.1500000001
3233,18916,18080,KLEMTU,CA,52.6,-128.516667,154,CA3734,V,CN,G,N,N, ,Y,N,G,B,L,N,0,M,Y, ,N,N,N, , , , , , , , , , , , ,Y, , ,Y,Y, , , , , , ,N, , , , , , , , , , , , , ,Y, ,Y, , , , , ,d5f7c72c-ae41-4cde-b57a-6a493a7ddb8a,52.6000000001999,-128.516666666334
3234,18920,18080,BUTEDALE,CA,53.166667,-128.683333,154,CA3739,V,CN,F,N,N,N,Y,N, , ,K,M,9, , , ,N,N,N, , , , , , , , , , , , ,Y,Y, ,Y, , , , , , , ,N, , , , , , , , , , , , ,Y,Y, ,Y, , ,C, ,S,071da936-8fda-4ed9-97b3-f627d98bc556,53.1666666669332,-128.683333332967
3235,18923,18080,KEMANO BAY,CA,53.483333,-128.133333,154,17460,V,RB,G,N,N,N,Y, ,A,A,M, ,11,M, , , , ,Y,Y, , , , , , , , , , , ,Y,Y, ,Y,Y, , , , , , ,N, , , , , , , , ,Y, , , ,Y,Y,Y,Y,Y,Y, , , ,5a954ff5-b8be-450c-a2c3-87aff0087f68,53.4833333332668,-128.133333333167
3236,18925,18080,KITIMAT,CA,54.0,-128.683333,154,17467,S,CN,F,Y,Y,N,Y, ,K,J,K, ,5,L,N,N,Y,N,Y,Y, , , , ,Y,Y,Y, , , ,Y,Y,Y,Y,Y,Y, , , ,Y, , ,N, , , , , , , ,Y,Y, , , ,Y,Y,Y,Y, , ,C, , ,2d8bc805-71bd-4d12-957f-defb32f7ec13,54.0000000001,-128.683333332967
3237,18942,18080,PORPOISE HARBOR,CA,54.216667,-130.283333,154,17444,V,CN,G,Y,Y,N,Y,N,O,G,K, ,16,L, , ,Y,N,N,Y, , , , , , , , , , , , , ,Y,Y,Y, , , ,Y, , ,N, , , , , , , , , , , , , , , ,Y, , , , , ,b376058c-43fc-4707-8ec4-2aa54b468309,54.2166666666334,-130.283333333367
3238,18950,18080,PRINCE RUPERT,CA,54.316667,-130.333333,154,17443,M,CN,G,Y,Y,N,Y,Y,A,H,J,K,4,L,N, ,Y,N,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y, , , ,Y,Y, ,N, ,Y,Y, ,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,C,S,S,e73ce175-f4cd-4208-b76c-df8fc3d4c007,54.3166666664335,-130.333333333267
3239,18960,18080,PORT SIMPSON,CA,54.566667,-130.433333,154,17438,V,CN,E,Y,Y,N,Y,Y,F,A,K, ,16,L,Y, ,Y,N,Y,Y,Y,Y, , , , , , , , , ,Y, , ,Y,Y, , , ,Y, , ,N, , , , , , , , , , , , , ,Y, ,Y, , , , , ,d7d3e01e-b79b-4cac-b4bc-2465200fda80,54.5666666668333,-130.433333333067
3240,18980,18080,STEWART,CA,55.933333,-130.0,154,17421,V,CN,P,Y,Y,N,Y,N, ,A,L,M,4,L,Y, ,Y,N,Y,Y,Y, , , ,Y,Y,Y,Y, ,Y,Y,Y,Y, ,Y,Y, , , ,Y, , ,N, , , , , , , ,Y, , , , ,Y,Y,N,Y, , , , , ,1c4bde04-26b2-47a2-a7a2-e4182d55ea3d,55.9333333337664,-130.0
3266,7660,6585,NEWBURGH,US,41.5,-74.0,CP02,12343,V,RN,G,N,N,N,Y,Y,L,J,L,K,3,L, , ,N,N,N,Y, , , , ,Y,Y,Y, ,Y, , , ,Y,Y,Y, , , , ,Y, , ,N, , ,Y, ,Y, , , , , , , ,Y,Y,Y,Y,Y,Y,B, ,M,b5af16a9-2dfb-40e9-a106-d2b3cc25623e,41.4999999999001,-74.0000000003997
3267,7670,6585,POUGHKEEPSIE,US,41.7,-73.95,CP02,12347,V,RN,G,N,N,N,Y, ,M,J,M, ,3,M, , ,N,N,N,Y, , , , ,Y,Y,Y, ,Y, , , , ,Y,Y, , , , ,Y, , ,N, , , , , , , , , , , , ,Y,Y,Y,Y,Y,Y,C, , ,9877a3d4-7377-4746-ae7a-49a2bd09eaec,41.7000000003998,-73.9499999996003
3268,7680,6585,KINGSTON,US,41.933333,-73.966667,CP02,12347,S,RN,G,N,N,N,Y,Y,O,J,N, ,4,M, , ,N,N,N,Y, , , , ,Y,Y,Y, ,Y, , , , ,Y,Y, , , , ,Y, , ,N, , , , , , , , , , , , ,Y,Y,Y,Y,Y,Y,B, ,M,13091db9-f85e-42ab-be21-ca6ca78040ff,41.933333332967,-73.9666666665334
3269,7690,6585,CATSKILL,US,42.216667,-73.85,CP02,12347,V,RN,G,N,N,N,Y,Y,P,J,N, ,4,M, , ,N,N,N,Y, , , , ,Y,Y,Y, ,Y, , , , ,Y,Y, , , , ,Y, , ,N, , , , , , , , , , , ,Y,Y,Y,Y,Y,Y,Y,A,S, ,5f5a9264-b274-4ce7-8877-0c3d66d33486,42.2166666663336,-73.8499999998001
3270,7720,6585,ALBANY,US,42.65,-73.75,CP02,12348,M,RN,G,Y,N,N,Y,Y,K,J,L,L,5,L,Y,Y,Y,Y, ,Y, , , , ,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y, , , ,Y, , ,N,Y, , ,Y, , , ,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,C, , ,966fde22-b441-4a3f-bb3c-cb023b7b3f23,42.6500000002998,-73.7499999999999
3271,7730,6585,RENSSELAER,US,42.65,-73.75,CP02,12348,V,RN,G,N,N,N,Y,Y,N,J,L,K,5,M, , ,N,N,N,Y, , , , ,Y,Y,Y, ,Y, , , ,Y,Y,Y, , , , ,Y, , ,N, , , , , , , , , , , , , , , , , , , , , ,a59b4a06-7a1b-4a02-9c0b-d231c6bc99a2,42.6500000002998,-73.7499999999999
3272,7740,6585,TROY,US,42.733333,-73.7,CP02,12348,V,RN,G,N,N,N,Y,Y,O,O,O,O,5,M, , ,N,N,N,Y, , , , ,Y,Y,Y, ,Y, , , ,Y,Y, , , , , ,Y, , ,N, , , , , , , , , , , , ,Y,Y,Y,Y, , ,C, ,M,b5ce9ab3-4f26-4535-891a-60590777fad0,42.7333333331669,-73.7000000000999
3337,19000,18080,MASSET HARBOR,CA,54.016667,-132.15,154,17008,V,CN,G,Y,Y,N,Y,N,O,A,M, ,3,M,N, , ,N,N,N, , , , , , , , ,Y, , , ,Y, ,Y,Y, , , ,Y,N, ,N, , , , , , , ,Y,N,N,N,N,Y,Y,Y,Y,Y,Y, , , ,851c9c78-6686-4e29-aa81-6f8d3bb04e17,54.0166666670331,-132.1500000002
3338,19030,18080,PORT CLEMENTS,CA,53.683333,-132.183333,154,17414,V,CN,F,Y,Y,N,Y,N,Q,H,O, ,12,M,Y, , ,N,N,N, , , , , , , , , , , , , , ,Y,Y, , , , , , ,N, , , , , , , , , , , , , , , , , , , , , ,69e9848d-3a9b-4d06-bf11-8b6b229aada3,53.6833333337664,-132.183333333167
3339,19050,18080,QUEEN CHARLOTTE,CA,53.25,-132.083333,154,17412,V,CN,G,Y,Y,N,Y,N, ,E,M, ,4,L, , , ,N,N,N, , , , , , , , ,Y, , , , , ,Y,Y, , , ,Y, , ,N, , , , , , , , , , , , , , , , , , , , , ,de040816-7425-4e80-b970-fc8f59c614b0,53.2499999998002,-132.083333333367
3340,19055,18080,ALLIFORD BAY,CA,53.216667,-131.983333,154,17412,V,CN,G,Y,Y,N,Y,N,G,G,M, ,16,L,Y, , ,N,N,N, , , , , , , , , , , , , , ,Y,Y, , , , , , ,N, , , , , , , , , , , , , , , , , , , , , ,c2d551a3-fb2f-431d-9c54-867d0c8d335f,53.2166666668332,-131.983333333566
3341,19090,19080,HYDER,US,55.916667,-130.0,CP08,17425,V,CN,P,N,N,N, , , , ,Q, ,16, , , , , , , ,Y, , , , , , , , ,Y, ,Y, , ,Y, , , , , , , , , , , , , , , , , , , , , ,N, , , , , , , ,4ebb4df9-3fad-472b-8750-ac4ebc690f83,55.9166666668332,-130.0
3342,19100,19080,HIDDEN INLET,US,54.95,-130.333333,CP08,17437,V,LC,F,Y,Y,N,Y, , , ,M,P,14, , , , , , , ,Y, , , , , , , , , , ,Y, , ,Y, , , , , , , , , , , , , , , , , , , , ,Y, ,Y, , , , , , ,4267798b-434d-4756-9a2a-954cd115da9f,54.95,-130.333333333267
3343,18630,18080,LYALL HARBOR,CA,48.8,-123.2,154,18413,V,CN,F,N,N,N,Y,N, ,H,L, ,0,M, , ,N,N,N, ,Y, , , , , , , ,Y, , , , , ,Y,Y, , , , , , ,N, , , , , , , , , , , , , , , ,Y, , , , , ,f17f39bf-c0b2-46ef-9eb5-11fdc23fddb4,48.7999999997003,-123.2000000001
3344,18650,18080,HOPE BAY,CA,48.8,-123.283333,154,18413,V,CN,F,N,N,N,Y,N, ,F,K, ,8,M,Y, ,N,N,N, ,Y, , , , , , , , , , , , , ,Y,Y, , , , , , ,N, , , , , , , , , , , , , , , ,Y, , , , , ,3c6ebafb-8568-4760-939a-610ed57b93f3,48.7999999997003,-123.283333332967
3345,18660,18080,SIDNEY,CA,48.65,-123.383333,154,18415,V,CN,F,Y,N,Y,Y,Y, ,E,N,K,2,L,Y, ,Y,N,Y,Y,Y, , , ,Y,Y,Y, ,Y,Y,Y, ,Y,Y,Y,Y, , , ,Y, , ,N, ,Y, , ,Y,Y,Y,Y,Y, , ,Y,Y,Y, ,Y, ,Y,A,L,S,9b3d42b5-e3ca-46f9-a4de-2e7bb01e7644,48.65,-123.383333333666
3346,17940,16000,ROCHE  HARBOR,US,48.616667,-123.166667,CP07,18433,V,CN,E, , , , , , ,L, ,L,5, , , , , , ,Y, , , , , , , , ,Y, ,Y, ,Y, , ,Y, , , ,Y,Y, , ,Y, , , , , ,Y,N,Y,N,N,N,Y,Y,Y,Y,N,N, , , ,dd9a6198-7c2a-4eef-ac09-3f3336c7d3c9,48.6166666670331,-123.166666666234
3347,17990,16000,ORCAS,US,48.6,-122.933333,CP07,18434,V,CN,E,N,N,N,Y, , , ,P, ,5, , , , , , ,Y, , , , , , , , ,Y, , , ,Y, ,Y, , , , ,Y,Y, , , , , , , , , ,N,Y,N,N,N,Y,Y,Y,Y,N,N, , , ,cb4328f2-2bae-46d7-b061-c31d4be7f08e,48.6000000001,-122.933333333666
3348,18040,16000,ANACORTES,US,48.516667,-122.616667,CP07,18427,S,CN,E,N,N,N, , ,H,F,J,H,5,L, , ,Y, ,Y,Y, , ,Y, ,Y,Y, , ,Y,Y,Y,Y,Y,Y,Y,Y, , , ,Y,Y, ,Y, ,Y, ,Y, ,Y, ,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,C, ,M,ca0aee18-384a-4382-ad16-68afcfea0d65,48.5166666663337,-122.616666666434
3349,18050,16000,BELLINGHAM,US,48.75,-122.5,CP07,18424,S,CN,E,N,N,N,Y, , ,K,K,N,5,L,N,Y,Y, ,Y,Y, , ,Y, ,Y,Y, , ,Y,Y,Y,Y,Y,Y,Y,Y, , , ,Y,Y, ,N,Y,Y,Y, ,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,B, ,M,1aabb9b3-151b-46e9-961a-bf8af3b4d32b,48.7499999998002,-122.4999999997
3350,18055,16000,CHERRY POINT,US,48.866667,-122.75,CP07,18431,V,CN,F,N,N,N, , ,A,A, ,D,5,L, , , , , ,Y, , , , ,Y,Y, , , , , , , , ,Y, , , , ,Y, , , , , , , , , , , ,Y, , , ,Y,Y,Y, ,Y,Y,C, , ,d119cc62-0756-48a1-83c5-a6819c07d631,48.8666666665335,-122.7500000001
3351,18060,16000,SEMIAHMOO,US,48.983333,-122.766667,CP07,18421,V,CN,G,N,N,N,Y, , ,N,L, ,6, , , , , , ,Y, , , , , , , , ,Y, , , ,Y,Y,Y,Y, , , ,Y,Y, , , , , , , , , ,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y, , , ,cb32dd0f-254f-43b1-a3ac-a781591a990a,48.9833333332668,-122.766666667033
3352,18070,16000,BLAINE,US,49.0,-122.75,CP07,18421,V,CN,G,N,N,N,Y, , ,P,M, ,6, , , ,Y, , ,Y, , , , , , , , ,Y, , , , ,Y,Y,Y, , , ,Y,Y, , , , , , , , , , ,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,C, ,M,e52b982d-2edd-4c79-b568-cb7ba9adc486,49.0000000001999,-122.7500000001
3353,18090,18080,STEVESTON,CA,49.133333,-123.183333,154,18409,V,RN,F,N,N,N,Y,N, ,G, , ,2,M, , , , , ,Y,Y, , , , , , , , , , , , , ,Y, , , , , , , ,N, , , , , , , , , , , , , , , ,Y, , , , , ,a8ec6836-dafa-4ad8-944d-b1316724c193,49.133333332967,-123.183333333167
3354,18100,18080,NEW WESTMINSTER,CA,49.2,-122.916667,154,18409,M,RN,F, , , , ,Y,K,G,J,L,3,L,Y, ,Y, ,Y,Y,Y, ,Y, ,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y, , , ,Y,Y, ,N,Y,Y, , ,Y,Y, ,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,B, ,M,7ef40347-3bab-4f52-8bbc-1b9eecf444a3,49.1999999998002,-122.916666666733
3355,18110,18080,FRASER MILLS,CA,49.216667,-122.866667,154,18409,V,RN,F,N,N,N,Y,N, ,G,L, ,4,M, , ,Y,N, ,Y,Y, ,Y, ,Y,Y, , ,Y,Y,Y,Y,Y,Y,Y, , , , ,Y, , , ,Y,Y, , , ,Y, , ,Y, , , ,Y,Y,Y,Y,Y,Y,B, , ,6d673624-f7c6-434a-b254-aa50817e2437,49.2166666667333,-122.866666666833
3356,18130,18080,PORT COQUITLAM,CA,49.266667,-122.783333,154,18400,V,RN,G,N,N,N,Y,Y, ,G,M, ,4,M, , , , , ,Y,Y, , , , , , , , , , , , ,Y,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,M,2016562d-8bb5-43fc-a31c-424c598ae9d3,49.2666666666334,-122.783333333067
3357,18140,18080,MISSION CITY,CA,49.116667,-122.25,154,18400,V,RN,G, , , , , , ,G,O, ,4, , , , , , ,Y,Y,Y, , , , , , , , , , , ,Y,Y, , , , , , , , ,Y, , , , , , , , , , , , , , , , , , , , ,2024b40d-d3f2-40e7-89b5-a85dba4587e8,49.1166666669332,-122.2500000002
3358,18150,18080,VANCOUVER,CA,49.283333,-123.116667,154,18405/6,L,CN,E,Y,Y, ,Y,Y,A,A,G,N,4,L,N,Y,Y,Y,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y, , , ,Y,Y, ,Y,Y,Y,Y,Y, ,Y, ,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,A,M,L,b8a3b876-49e8-48ff-bb86-21c1fb4bcdfe,49.2833333335665,-123.116666666334
3359,18160,18080,PORT MOODY,CA,49.283333,-122.883333,154,18408,V,CN,E,Y,Y,N,Y,Y,K,N,J,L,3,M,Y,Y,Y,Y,Y,Y,Y, ,Y, ,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y, , , ,Y,Y, ,N,Y,Y,Y,Y, , , ,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,A,M,L,5f459ed0-0656-43b8-8414-c2ba93daf12e,49.2833333335665,-122.883333333766
3360,18210,18080,SQUAMISH,CA,49.683333,-123.15,154,17500,V,RN,F,N,N,N,N,N,L,A,J, ,5,L, , ,N,Y,Y,Y,Y, , , ,Y,Y,Y, ,Y,Y,Y,Y, ,Y,Y, , , , ,Y, , ,N,Y,Y, ,Y,Y,Y, ,Y, , , , ,Y,Y,Y,Y, , ,C, ,M,94fbc078-1706-4b01-bfdf-4f96b9331250,49.6833333336665,-123.1500000002
3361,18235,18080,PORT MELLON,CA,49.516667,-123.483333,154,17519,V,CN,F,N,N,N,N,N,K, ,K, ,0,M, , ,N,N,Y,Y,Y, , , ,Y,Y,Y, ,Y,Y, , , , ,Y, , , , , , , ,N, ,Y, , , , , , ,Y, , , , ,Y, , , , , , , ,6aafdc5d-1881-4164-876a-3643d778d5bc,49.5166666670331,-123.483333333467
3362,18330,18080,WESTVIEW,CA,49.833333,-124.516667,154,17515,V,CB,F,Y,N,N,N,N, , ,L, ,11,M, , ,Y, ,Y, ,Y, , , , , , , ,Y,Y,Y,Y,Y, ,Y,Y, , , ,Y,Y, ,N, , , , , , , ,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,C, , ,1a9de10c-fc5b-44fc-8fb8-64119117221d,49.8333333333667,-124.516666666234
3363,18340,18080,POWELL RIVER,CA,49.866667,-124.533333,154,17515,S,CB,F,Y,N,N,Y,N,K, ,L,K,0,L, , ,Y,N,Y,Y, , , , ,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y, , , ,Y,Y, ,N,Y, , , , ,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,C, , ,bd68aa66-7980-4e1d-b986-78e48c63fe2b,49.8666666663336,-124.533333333167
3364,18441,18080,DUNCAN BAY,CA,50.066667,-125.283333,154,17503,V,CN,F,N,N,N,Y,N,A,A,K,J,8,M,Y,Y,N,N,Y,Y,Y, ,Y, , ,Y,Y, ,Y,Y,Y, ,Y, ,Y,Y, , , ,Y,Y, ,N,N,N,N, , , , , ,Y, ,Y, , ,Y,Y,Y,N,Y, , , ,6a7aa124-fab3-4111-8f70-4293e2c254a4,50.0666666668333,-125.283333333467
3365,18450,18080,CAMPBELL RIVER,CA,50.016667,-124.233333,154,17503,V,CN,G,N,Y,N,Y,N, , ,K,O,2,L, , ,Y,N,Y,Y,Y, , , ,Y,Y,Y, ,Y, ,Y, ,Y, ,Y, , , , ,N,N, ,N,N,N,N, , , , ,N,N,N,N,N,Y,Y,Y,Y,N,N,D, , ,127fc12a-52a0-406e-aaca-dafca4d52c93,50.0166666669332,-124.233333333766
3366,18460,18080,COMOX HARBOR,CA,49.666667,-124.916667,154,17515,S,CN,G,N,N,N,Y,N,H,B,L,P,4,M,N, ,Y,N,Y,Y,Y, , , , ,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y, , , ,Y,Y, ,N, , , , , , , ,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,C, , ,3bbb448d-09eb-43b5-9ed1-e330e53ae876,49.6666666667334,-124.916666666334
3367,18518,18080,NANOOSE HARBOR,CA,49.266667,-124.15,154,18401,V,CN,E, , , , , , ,A,D, ,14,M,Y,Y,N,N,N, , , , , , , , , ,Y, , , , ,Y, ,Y, , , , , , ,N, , , , , , , , , , , , , , , , , , , , , ,b8a49faa-3d30-45d6-8942-48539ed65ab4,49.2666666666334,-124.15
3368,18520,18080,NANAIMO,CA,49.166667,-123.933333,154,17499,S,CN,G,N,N,N,Y,N,E,A,J,H,5, ,Y, ,Y,N,Y,Y,Y, ,Y, ,Y,Y, , ,Y,Y,Y,Y,Y,Y,Y,Y, , , ,Y,Y, ,Y,Y,Y, , ,Y,Y, ,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,C, ,S,c27af90a-e767-4f20-a27e-aeceb3c4fb31,49.1666666668332,-123.933333333467
3369,18525,18080,HARMAC,CA,49.133333,-123.85,154,18402,V,CN,F,Y,N,N,Y,Y, ,M,H,K,10,L, , ,N,N,N, ,Y, , , , , , , ,Y, , ,Y, ,Y,Y, , , , , , , ,N, , , , , , , ,Y,Y, , , , ,Y, , , , , , , ,739ce9de-abfc-4cc3-80f8-0a5806d0ef88,49.133333332967,-123.8499999997
3370,18560,18080,CHEMAINUS,CA,48.933333,-123.716667,154,18413,V,CN,F, , , , , ,K,B,F, ,2,L,N,Y,Y,N,Y,Y,Y, ,Y, ,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y, , , , ,Y, , ,N,Y, , , , , ,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,C, , ,5ecf8540-2a6b-4879-a6ef-7241fa7b87ac,48.9333333333667,-123.716666666933
3371,18570,18080,CROFTON,CA,48.866667,-123.633333,154,18413,V,CN,F,N,N,N,Y,N, ,A,J, ,4,L,Y,Y,Y,N,Y,Y,Y,Y, , ,Y,Y,Y, ,Y,Y, ,Y, ,Y,Y,Y, , , ,Y,Y, ,N,N,N,N, , , , ,Y,N,N,Y,Y,Y,Y,N,Y,N,N,C, , ,728789d7-2d48-4f18-82e5-672e91f6a3d2,48.8666666665335,-123.633333333167
3372,18580,18080,COWICHAN BAY,CA,48.75,-123.616667,154,18414,V,CN,F,N,N,N,Y,N,K,A,L, ,2,L,Y,Y,Y,N,Y,Y,Y, , , ,Y,Y,Y, ,Y, ,Y, , ,Y,Y,Y, , , ,Y,Y, ,N, , , , , , , ,Y, , , , ,Y,Y,Y,Y, , ,C, , ,57d450e1-4012-4fcb-86af-329407a59c13,48.7499999998002,-123.616666666234
3373,18600,18080,GANGES,CA,48.85,-123.483333,154,18414,V,CN,F,N,N,N,Y,N,J,M,N, ,8,M,Y, , , , , ,Y, , ,Y, , , , ,Y, , , ,Y, ,Y,Y, , , ,Y,Y, ,N, , , , , , ,Y, , , , , ,Y,Y, ,Y, , ,C, ,S,7e188c01-45a6-4e5a-9e32-7a38d5003bd8,48.8499999996004,-123.483333333467
3374,17920,16000,FRIDAY HARBOR,US,48.533333,-123.016667,CP07,18434,V,CN,E,N,N,N, , , ,J,N,N,5, , , ,Y, , ,Y, , , , , , , , ,Y,Y, ,Y,Y, ,Y,Y, , , ,Y,Y, , ,Y,Y, , ,Y, , ,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,C, ,S,c06a6c53-f0e7-4e17-9a97-2f222bc972c9,48.5333333332668,-123.016666666533
3375,16880,16000,WESTPORT,US,46.133333,-123.383333,CP07,18523,V,RN,E,N,N,N,Y,Y,L, , , ,7, , , , , ,Y, ,Y, , , , , , , ,Y, ,Y, , , ,Y, , , , , , , , , , , , , , , , , , , , ,Y,Y,Y,Y, , , , , ,b6a84b8f-722b-4138-ab98-7b386f9814d9,46.1333333335665,-123.383333333666
3376,16890,16000,RAINIER,US,46.083333,-122.933333,CP07,18524,V,RN,E,N,N,N,Y,Y,L, ,M, ,0, , , , , ,Y, ,Y, , , , , , , ,Y, , ,Y, ,Y,Y, , , , ,N,Y, , , , , , , , , ,Y,Y,N,N,N,Y,Y,Y,Y,N,N,C, ,S,8677e45a-c8ea-4031-b9fc-1fc39ce7915d,46.0833333336665,-122.933333333666
3377,16900,16000,LONGVIEW,US,46.133333,-122.933333,CP07,18524,S,RN,E,N,N,N,Y,Y,J, ,K,L,3,L, , ,Y,N,Y, ,Y, ,Y, ,Y, , , ,Y, , ,Y, ,Y,Y, , , , ,Y,N, ,Y,Y,Y, ,Y,Y, , ,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,C, , ,6e698f00-398d-4b24-b1be-6809cfa1ba3e,46.1333333335665,-122.933333333666
3378,16920,16000,KALAMA,US,46.016667,-122.85,CP07,18524,V,RN,E, , , ,Y,Y,J, , , ,3,L, , , , , , ,Y, , , , , , , ,Y, , , , ,Y,Y, , , , ,N,N, , , , , , , , , ,Y,Y,N,N,N,Y,Y, , , , , , , ,778d6acf-3579-4502-8f0d-eae573fb5209,46.0166666668333,-122.8499999999
3379,16930,16000,ST HELENS,US,45.866667,-122.8,CP07,18524,V,RN,E,N,N,N,Y,Y,M, ,L, ,2, , , , , , , ,Y, , , , , , , , , , , , , ,Y, , , , , , , , , , , , , , , , , , , , ,Y,Y,Y,Y, , , , , ,6a532ea0-6e4f-4df6-9259-b3af46aab2dc,45.8666666662337,-122.8
3380,16940,16000,PORTLAND,US,45.516667,-122.666667,CP07,18526,L,RN,E,Y,N,N,Y,Y,J,L,H,H,4,L, ,Y,Y,Y,Y,Y,Y, ,Y,Y,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y, , , ,Y,Y, ,N,Y,Y,Y,Y, , , , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,A,M,L,39f8aeb0-c9d1-44c7-a744-e38af836d38c,45.5166666669332,-122.666666666334
3381,16950,16000,VANCOUVER,US,45.633333,-122.683333,CP07,18526,M,RN,E,N,N,N,Y,Y,H,J,J, ,1,L, ,Y,Y,Y,Y,N,Y, ,Y, ,Y,Y, , ,Y,Y,Y,Y,Y,Y,Y,Y, , , ,Y,Y, ,N,Y,Y, , ,Y, ,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,B, ,S,0e62a948-53be-4f9e-a167-bb37b545d09b,45.6333333336665,-122.683333333267
3382,16960,16000,CAMAS,US,45.583333,-122.4,CP07,18526,V,RN,E,N,N,Y,Y,Y, , , , ,0, , , , , , , ,Y, , , , , , , ,Y, , , , , , , , , , , , , , , , , , , , , , , , , , ,Y,Y, ,Y, , , , , ,626ceafc-c4f7-4b9a-a8fb-a0f41bed6072,45.5833333337664,-122.3999999999
3404,7210,6585,GLOUCESTER,US,42.6,-70.666667,CP01,13281,S,CN,G,Y,N,N,Y,N,N,L,M, ,9,M,Y,Y,Y,N,Y,Y, , , ,N,Y,Y,Y, ,Y, , , ,Y,Y,Y, , , , ,Y, , ,N, ,Y, , , , ,Y, , , , ,Y,Y,Y,Y,Y,Y,Y,C, ,M,b4d2a3b2-5bc4-4439-9536-3a3f77b97747,42.6000000003997,-70.6666666668332
3405,7220,6585,BEVERLY,US,42.533333,-70.883333,CP01,13276,V,CN,G,Y,N,N,Y,N,M,M,M, ,9,M,Y, ,N,N,Y,Y, , , , ,Y,Y,Y, ,Y, , , , ,Y,Y, , , , , , , ,N, ,Y, , , , ,Y, , , , ,Y,Y,Y,Y,Y, , ,C, ,S,3eb9bd5f-ebee-4ea8-9d74-e35a92bfeaf4,42.5333333335665,-70.8833333333666
